"Year","Cited by","Link","Affiliations","Funding Details","Language of Original Document"
"2018","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85088164596&doi=10.1007%2fs41603-018-0046-5&partnerID=40&md5=042e293b658d27936d753503e8938f52","Instituto de Ciencias Antropológicas, Facultad de Filosofía y Letras, Universidad de Buenos Aires, Buenos Aires, Argentina","","English"
"2020","3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85092473474&doi=10.21463%2fSHIMA.14.2.15&partnerID=40&md5=84f11d2845a0762fda30927592df0994","Hirosaki University, Japan","","English"
"2013","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84880411386&doi=10.1080%2f15570274.2013.808035&partnerID=40&md5=644fcac19bd81e98857ccba4825de03c","Northwest University, United States","","English"
"2021","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85098318845&doi=10.1017%2fmdh.2020.47&partnerID=40&md5=3c80c1f6c8156bde32f020a2ec2102ff","Atomic Bomb Disease Institute, Nagasaki University, Sakamoto 1-12-4, Nagasaki, 852-8523, Japan","","English"
"2021","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85141632151&doi=10.1163%2f9789004466548_008&partnerID=40&md5=b54be8dcdc368d05f6393d66e8287f7f","Bukkyō University, Department of History, Japan","","English"
"2007","16","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84901859256&partnerID=40&md5=10d31a3625e04e4b6d08e0b69864afc2","","","English"
"2008","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84875338735&partnerID=40&md5=ebf60a1ea24760a424207c9675bcd186","","","Chinese"
"2017","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85021064575&doi=10.1163%2f15700658-12342527&partnerID=40&md5=cea1873519431420d087acaa3790ef46","Leiden University, Netherlands","","English"
"2020","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85092452783&doi=10.4000%2fcve.7551&partnerID=40&md5=c917d9095e3e1a095ecf9251cd1e554d","","","English"
"2010","13","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77955252108&partnerID=40&md5=c4c04d453535e99f1162d1fc1b31df0e","University of North Carolina, Chapel Hill, United States","","English"
"2016","4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85009391313&partnerID=40&md5=696acb544a619b34951ddfc31f570434","Hokkaido University, Japan","","English"
"2005","22","https://www.scopus.com/inward/record.uri?eid=2-s2.0-60949788638&partnerID=40&md5=9c6851db3eb9f2876c6ef05697201406","Department of Religious Studies, University of North Carolina, Chapel Hill, United States","","English"
"2017","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84978524675&doi=10.1080%2f09555803.2016.1189447&partnerID=40&md5=6770cd8235d0ef18eef537f5a8fab4f1","James Cook University, PO Box 6811, Cairns, 4870, QLD, Australia","","English"
"2020","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083202823&doi=10.3390%2frel11040161&partnerID=40&md5=202d2335201e444ac43bf07465478f84","Theology and Religious Education Department, De La Salle University, Manila, 1004, Philippines","Sumitomo Foundation","English"
"2003","81","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84900088855&partnerID=40&md5=01db6f08804dfbc7f23bdf57d96d7781","Sophia Centre for the Study of Cultural Astronomy and Astrology, Bath Spa University College, United Kingdom; Academy for Cultural and Educational Studies, London, United Kingdom; Amsterdam Center for Eurindic Studies, Netherlands; Bath Archive for Contemporary Religious Affairs, United Kingdom","","English"
"1997","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031185254&doi=10.1111%2f1467-8519.00072&partnerID=40&md5=5b228a68c4b7a6e5a06347e81ebaec2d","","","English"
"2020","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85093684606&doi=10.1163%2f22118349-00901008&partnerID=40&md5=1663be69d0779c3bd2eb8f9387f588f4","Hokkaido University, Sapporo, Japan","","English"
"2022","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85135892163&doi=10.6163%2fTJEAS.202206_19%281%29.0002&partnerID=40&md5=1f83351cb893087fa8a4c61cdcbb5da3","Department of Chinese Literature, National Tsing Hua University","","Chinese"
"2018","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052749592&partnerID=40&md5=d70cb6258e4385790ea10283703d9de3","Moscow, Russian Federation","","Russian"
"2017","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85030648239&doi=10.14589%2fido.17.4.8&partnerID=40&md5=06e26a04edcc87199e610cc1e93984ab","University of Rzeszow, Rzeszow, Poland","","English"
"2016","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85006815399&doi=10.18874%2fjjrs.43.2.2016.253-274&partnerID=40&md5=64bbfaca19686fc4edaa566fdc2d399c","The University of Montana, United States","","English"
"2013","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84880579004&partnerID=40&md5=6938f3e3eb8baaa3a55eaeaae5c988fd","Miami University, Ohio, United States","","English"
"2012","32","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84857420809&doi=10.1121%2f1.3676697&partnerID=40&md5=26e09ab0b0b784ff013358559e014aad","Health Research Institute, National Institute of Advanced Industrial Science and Technology (AIST), Ikeda, Osaka 563-8577, 1-8-31 Midorigaoka, Japan; University of Tokyo, Tokyo 113-0033, Japan; Nara Medical University, Nara 634-8522, Japan; South China University of Technology, Guangzhou 510640, China; Keio University, Kanagawa 252-0882, Japan; Kobe University, Hyogo 651-1123, Japan","Japan Society for the Promotion of Science, JSPS, (23686086)","English"
"2016","7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84992630102&doi=10.1163%2f22118349-00502001&partnerID=40&md5=9ae1e987d5e11a7e70c2577753591eb4","Tohoku University, Sendai, Japan","Japan Society for the Promotion of Science, JSPS, (25300021)","English"
"2017","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048903883&doi=10.4324%2f9781315190273&partnerID=40&md5=2f45f86108313080ea3ea7b91641a2d5","Mt. Fuji World Heritage Centre for Mountain Research, Japan","","English"
"2010","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84921259161&doi=10.1093%2facprof%3aoso%2f9780195367645.003.0009&partnerID=40&md5=b1352d3446403432a4849218a38fca90","Occidental College, United States","","English"
"2003","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-63549147385&partnerID=40&md5=9a9a924241b6ed5d9870ca03b5a66b9b","EHESS","","French"
"2003","19","https://www.scopus.com/inward/record.uri?eid=2-s2.0-60949794939&doi=10.18874%2fjjrs.30.3-4.2003.291-313&partnerID=40&md5=a2e41305ae8ebd7a9aef8d34455c4844","Nagoya Institute of Technology","","English"
"2022","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85140785972&doi=10.1353%2fbcs.2022.0014&partnerID=40&md5=d90d937e15d42cf1ecc1b587e26788f4","Georgetown University, Washington, DC, United States","","English"
"2015","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84942581939&doi=10.4324%2f9781315719054&partnerID=40&md5=5a0caef69a8d0c4ac79a3da827e3a44e","University of East Anglia, United Kingdom; Faculty of Humanities, University of East Anglia, United Kingdom","","English"
"2022","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85133157208&doi=10.3390%2frel13050409&partnerID=40&md5=4404bf43fabcb718871d460be69c82c1","Department of History, University of Hawaiʻi at Mānoa, Honolulu, 96822, HI, United States","","English"
"2006","13","https://www.scopus.com/inward/record.uri?eid=2-s2.0-63449113999&partnerID=40&md5=2802ac5ad1f0c16cbfc53ac36fb95e9d","Department of Religion, University of Southern California","","English"
"2008","6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77955512549&partnerID=40&md5=4ace4aec247de941d61a0439a02fdfbf","Independent Scholar","","English"
"2005","12","https://www.scopus.com/inward/record.uri?eid=2-s2.0-23844475770&doi=10.1007%2fs11013-005-4621-x&partnerID=40&md5=e4cc9a227316de638c020c5a03765d29","Department of Anthropology, 413 Silsby Hall, Dartmouth College, Hanover, NH 03755, United States","","English"
"2002","3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-60950294873&partnerID=40&md5=f62344508eee26a6d77e3b1dac6b6bec","","","English"
"2007","10","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84898497654&partnerID=40&md5=5622972b6aaa6f2b4655c3466127bdd6","California State University, Northridge, United States","","English"
"2009","3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84895018887&partnerID=40&md5=d4b62cbcc572f1758c67ac1c95fbfab5","American University, United States","","English"
"2017","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060616808&doi=10.1093%2facprof%3aoso%2f9780190456320.003.0013&partnerID=40&md5=49ecf15fffe7986db0217d24b31fa2ea","Tokyo Metropolitan University, United States","","English"
"2019","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103772930&doi=10.1007%2f978-90-481-2924-9_25&partnerID=40&md5=708caedfb4697237fb3230514f53d20a","Kyoto University, Kyoto, Japan","","English"
"2007","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-34249795791&doi=10.1111%2fj.1467-8497.2007.00454.x&partnerID=40&md5=d9ee3660a37d0f24b5ec4a1848827239","School of Historical Studies, Monash University, Australia","","English"
"2002","12","https://www.scopus.com/inward/record.uri?eid=2-s2.0-62949202417&doi=10.1163%2f156853502760260275&partnerID=40&md5=9c4fd3490eeaabf8d414b0ee34a0b080","","","English"
"2017","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041506117&doi=10.1163%2f15685292-02104001&partnerID=40&md5=f7bd5df70eb02d9ad75c96abc9c3b89a","Kyushu University, Japan","Japan Society for the Promotion of Science, JSPS, (16K02314)","English"
"2021","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85141648222&doi=10.1163%2f9789004466548_004&partnerID=40&md5=cc74ac177b2ab4ca32211a0085661c37","Department for the Study of Religions, University of Cape Town, South Africa; Center for Asian Religions, University of Cape Town, South Africa; Journal of Religion, Japan","","English"
"2016","4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84994341235&doi=10.1007%2fs11186-016-9279-6&partnerID=40&md5=869d11b320f7dc604787a3458ecafb85","Department of Sociology, University of Cambridge, Free School Lane, Cambridge, CB2 3RQ, United Kingdom","","English"
"2006","65","https://www.scopus.com/inward/record.uri?eid=2-s2.0-36549044301&doi=10.1080%2f14746700600952993&partnerID=40&md5=a866ac63e0392ed0212bdf1388d7042d","Manhattan College, University of California, Santa Barbara, CA, United States","","English"
"2022","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85135588383&doi=10.21146%2f0042-8744-2022-5-148-156&partnerID=40&md5=10efa9ef5e39a75db6e3adc2860257d0","Institute of Foreign Languages in Moscow City University, 4, Vtoroy Selskohoziajstvenny pr., Moscow, 129226, Russian Federation","","Russian"
"2021","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85120023054&doi=10.4324%2f9781003198888-60&partnerID=40&md5=0f6d2145dcbd394dc1acc5a6bc98ef0e","University of Tokyo, Japan","","English"
"2022","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85129898573&doi=10.21463%2fshima.128&partnerID=40&md5=af449024308a23095e76ff2325fc24db","University of Otago, New Zealand","","English"
"2018","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85055836187&doi=10.1353%2fecu.2018.0012&partnerID=40&md5=6e794818d4fe743718eb7aa1340b648a","Evangelical Lutheran Church in America, United States; Graduate Theological Union, Berkeley, CA, United States","","English"
"2012","11","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84863544676&doi=10.18874%2fjjrs.39.1.2012.29-49&partnerID=40&md5=0ff93e2a255a32f64a1987a1bf20d52f","University of Otago, New Zealand","","English"
"2011","4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84860367387&doi=10.18874%2fjjrs.38.2.2011.329-368&partnerID=40&md5=a6c5fceff1282e6c3a9689497d439972","Department of Oriental Languages and Civilizations (LCAO), UMR 8155, Paris Diderot University, France","","English"
"2021","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85112501674&doi=10.1558%2fbsrv.43213&partnerID=40&md5=c2a638504ff1c95b1b8a5f837a88b9b2","Christopher Newport University, United States","","English"
"2008","10","https://www.scopus.com/inward/record.uri?eid=2-s2.0-57049138308&doi=10.1111%2fj.1467-8497.2008.00516.x&partnerID=40&md5=aecb1bd6605351eddbb033a198511652","Newcastle University","","English"
"2017","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85136717172&doi=10.4324%2f9781315746678-26&partnerID=40&md5=b31b6737b57f793f2b440e9c96a55f99","","","English"
"2019","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071456888&partnerID=40&md5=59f1c5ef99e4b2b5b92ec9280d997281","College of Liberal Arts and Sciences, Chiba University, Japan","","English"
"2012","8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84875419049&partnerID=40&md5=18bd3a6d84825973fe7f5d529b8c162f","University of Edinburgh, United Kingdom","","English"
"2022","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85139437542&doi=10.1080%2f17570638.2022.2130695&partnerID=40&md5=bba7e51e78e4754e51cd478f04e83350","Loyola University Maryland, Baltimore, MD, United States","","English"
"2016","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85106492712&doi=10.4324%2f9781315573632-9&partnerID=40&md5=27e8981c1023df3d8555b71c5560c535","","","English"
"2003","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-61449089662&doi=10.18874%2fjjrs.30.3-4.2003.243-258&partnerID=40&md5=fa520eb86c07a1e62caecb68f7d99140","","","English"
"2015","3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84951839650&doi=10.1093%2falh%2fajv042&partnerID=40&md5=fdef726a321d3b83cf3e8b8275e9582a","Boston University, United States","","English"
"2020","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85079816571&doi=10.31166%2fVoprosyIstorii202002Statyi26&partnerID=40&md5=5a82f7ed90c88b6c117b6fd873a32342","Institute for Mongolian, Buddhist and Tibetan Studies of SB RAS, Ulan-Ude, Russian Federation","","Russian"
"2012","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84874043174&partnerID=40&md5=43afa48daece8556be27a2a8df5b78d3","University of Colorado Boulder, United States","","English"
"2021","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85120015558&doi=10.4324%2f9781003198888-59&partnerID=40&md5=ee845ce4e20759dab9bf91418275b21a","International Christian University, Japan","","English"
"2012","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84902998389&partnerID=40&md5=e6560b5c4275acdb811a96cb630f4f90","","","English"
"2021","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85122190424&doi=10.21146%2f2074-4870-2021-21-2-116-128&partnerID=40&md5=c2b278cb9a461437aaf862ba6f7603ff","Institute of Oriental studies Russian Academy of Sciences, 12 Rozhdestvenka str., Moscow, 107031, Russian Federation","","Russian"
"2012","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84900970184&partnerID=40&md5=59f19ae954f657626e11ba9e4e93eb8d","Colgate University, United States","","English"
"2008","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-61149594500&doi=10.1177%2f000842980803700202&partnerID=40&md5=1261949c42ee60cc12c1a2384598d76a","Department of Religious Studies, University of Lethbridge, Lethbridge, Alberta T1K 3M4, 4401 University Drive, Canada","","English"
"2011","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-83455163809&doi=10.1111%2fj.1467-8497.2011.01615.x&partnerID=40&md5=04d3e9b2b4de564eb232af27757ff5d5","Northern Illinois University, United States; University of Waterloo, Ontario, Canada","","English"
"2014","39","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84957953745&partnerID=40&md5=4c9edb672855c6458879a335e8ea357e","","","English"
"2021","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85099760672&doi=10.1111%2f1467-9809.12729&partnerID=40&md5=a4379291ce3a6b3422cbd3422e6f8d5f","","Center for the History of Emotions; Max-Planck-Institut für Bildungsforschung, MPIB","English"
"2012","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84937567164&partnerID=40&md5=6a87d76866ae9366fb0af2386dc39c7b","The Open University in Scotland, United Kingdom","","English"
"2016","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84958533641&doi=10.1111%2fzygo.12232&partnerID=40&md5=86c824b03da435f52aabe89b2791dc48","Institute for the Study of Christianity and Culture, International Christian University, Tokyo, Japan","","English"
"2012","4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84873558975&partnerID=40&md5=b9bd121e8afd7b7181580b84033bc046","Asia Research Centre, Murdoch University, Australia","","English"
"2014","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84908893030&doi=10.21866%2fesjeas.2014.14.2.002&partnerID=40&md5=1fff35cc0129c7d4f978e2722ed67690","Duke University, United States","","English"
"2010","9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79960015370&doi=10.1080%2f09555803.2010.533506&partnerID=40&md5=8618d62af918f4755840223ea0a4d78f","Ball State University, Muncie, IN, United States","University of Texas at Austin","English"
"2011","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85010606245&doi=10.1525%2fjung.2011.5.4.100&partnerID=40&md5=c39f609e6270bcfe6ccb4b38fc9ff02b","Palo Alto, CA, 94303, 986 El Cajon Way, United States","","English"
"2018","3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85143335186&doi=10.4324%2f9780203758298-2&partnerID=40&md5=d20b029aa912528cbbdd60da90aee643","University of Edinburgh, United Kingdom","","English"
"2014","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85145183270&doi=10.1057%2f9781137384607_7&partnerID=40&md5=c66bd0a074efe837cb1c79c84f594afb","","","English"
"2010","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84904816825&doi=10.1353%2fjkr.2010.0005&partnerID=40&md5=35d28f6f5ad111bff360e44a157ee36a","Department of Culture Studies and Oriental Languages, University of Oslo, Norway","","English"
"2007","8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-60950266262&partnerID=40&md5=76467ef5cb45ce908e2b3e045a84746b","University of Yamanashi","","English"
"2015","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84939423374&doi=10.6163%2ftjeas.2015.12%281%2925&partnerID=40&md5=d40615e4977ddedf20f97fc61075f4ab","Hokkaido University, Japan","Japan Society for the Promotion of Science, JSPS, (25370001)","English"
"2018","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046786162&doi=10.4324%2f9780429501166&partnerID=40&md5=7bde4b004860ac0e533bd439ed177050","University of Maine, United States","","English"
"2022","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85124378855&doi=10.3390%2frel13020146&partnerID=40&md5=c06d959e5e6a6024536625256cbf50bf","Divinity School, The University of Chicago, Chicago, 60615, IL, United States","","English"
"2008","15","https://www.scopus.com/inward/record.uri?eid=2-s2.0-61049100577&doi=10.18874%2fjjrs.35.2.2008.263-303&partnerID=40&md5=25494fcfc51caa3f5a6af6af044f3d83","Tohoku University","","English"
"2022","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85126046981&doi=10.1017%2fS0959774322000038&partnerID=40&md5=f6e31c7d2674ada5bc398967049bd667","Department of East Asian Languages and Civilizations, Harvard University, 9 Kirkland Pl., Cambridge, 2138, MA, United States","","English"
"2022","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85133158229&doi=10.1111%2fzygo.12807&partnerID=40&md5=081e72203ccfd0f7771455dd04121dde","","","English"
"2013","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84887595320&doi=10.2495%2fSTR130411&partnerID=40&md5=4e7e65cc125ab3dbf4fcf93bbfc5217e","School of Comprehensive Human Sciences, University of Tsukuba, Japan","","English"
"2018","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056573844&doi=10.18848%2f2154-8633%2fCGP%2fv08i04%2f15-21&partnerID=40&md5=993f7cbb46556433c84cc730b2564ea6","Theoretical Psychologist, Independent Practitioner, Keswick, VA, United States","","English"
"2007","6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84901517999&partnerID=40&md5=ed003ccea732df7473beae1bbdb47e46","Department of Asian and Middle Eastern Cultures, Barnard College, United States","","English"
"2021","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85137783955&doi=10.18874%2fjjrs.48.2.2021.245-266&partnerID=40&md5=93135f7922d3ce41a108ae0b798de772","University of Chicago, United States","","English"
"2018","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059504298&doi=10.1558%2firn.36021&partnerID=40&md5=5c4a8bc6c7817bb2182ac848e4a0d4d5","University of Sydney, Department for the Study of Religions, University of Sydney, Woolley A20, Camperdown, 2006, NSW, Australia","","English"
"2010","61","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84922758384&doi=10.1093%2facprof%3aoso%2f9780195162950.001.0001&partnerID=40&md5=4585183610c7ff165821789a9ed2bdce","Rutgers University, United States","","English"
"2013","8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84885062578&doi=10.1080%2f0048721X.2013.779614&partnerID=40&md5=f5c96c4a991c01c138f68a745a9a7b07","Department of Religious Studies, University of Tokyo, Graduate School of Humanities and Sociology, Bunkyo-ku, Tokyo, 113-0033, 7-3-1 Hongo, Japan","","English"
"1995","4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84976936539&doi=10.1177%2f003776895042002005&partnerID=40&md5=8df68f03e249f2ce17a3bd64a55e9bf5","","","English"
"2018","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042229970&doi=10.1017%2fS0021911817001255&partnerID=40&md5=d97c4b42f00a718b75348cb128348847","Department of Art History, Korean Art and Visual Culture in Kress Foundation, University of Kansas, United States","Korean Art and Visual Culture in the Kress Foundation Department of Art History; Association for Asian Studies, AAS; University of Kansas, KU","English"
"2014","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85145182178&doi=10.1057%2f9781137384607_9&partnerID=40&md5=0cf3b657b213f8d11a0b8f3b90db287d","","","English"
"2018","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056634158&doi=10.4312%2fas.2018.6.2.87-109&partnerID=40&md5=f6a3636ebab30f72d66114669190a954","Sapienza University, Rome, Italy","","English"
"2015","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84948661531&doi=10.1163%2f22118349-00402008&partnerID=40&md5=1b6b49b63a0acecb2b2b46f02e1c8c40","Rikkyo University, Tokyo, Japan","","English"
"2012","5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84871279262&partnerID=40&md5=19de29981ef4bb72e54c1eab5bb44794","Indiana University, United States","","English"
"2016","3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85093646439&doi=10.4324%2f9781315566887&partnerID=40&md5=6ad26f06aa06950457a12d74d03d1efa","Osaka Ohtani University, Japan","","English"
"2014","35","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84942315663&partnerID=40&md5=68d18069bfcc7d31311e3c80be5bdd9c","","","English"
"2018","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053309617&doi=10.1080%2f10371397.2018.1509670&partnerID=40&md5=a84020ba9986b4c07e60e2961cb9f973","Department of Philosophy and Religious Studies, Coastal Carolina University, Conway, SC, United States","","English"
"2009","17","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84899165869&partnerID=40&md5=92e7dffb80b7ef7dfacdfe52b45071a5","The Open University in Scotland, Edinburgh, United Kingdom","","English"
"2008","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-50849100146&doi=10.1111%2fj.1467-8497.2008.00507.x&partnerID=40&md5=416efe3748cd32c488a166220cb43ba7","Flinders University","","English"
"2019","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062477436&doi=10.1080%2f17570638.2019.1587566&partnerID=40&md5=f61079d5659f560aa5eaa64ea3589adb","McDaniel College, Westminster, MD, United States","","English"
"2014","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84907885414&doi=10.25024%2fkj.2014.54.3.33&partnerID=40&md5=8900293fdbe7dfeab5864a74f9542695","Department of History Education, Korea University, South Korea","","English"
"2000","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-61449363092&doi=10.1080%2f03087298.2000.10443371&partnerID=40&md5=e49606df058a4d9e1b3d7d8047899fec","","","English"
"2022","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85139091359&doi=10.1007%2fs11407-022-09321-2&partnerID=40&md5=1c7c196cc6af492030e7a007836c86d3","The George McT. Kahin Center for Advanced Research on Southeast Asia, Southeast Asia Program, Cornell University, 640 Stewart Avenue, Ithaca, 14850, NY, United States","Kahin Center for Advanced Research on Southeast Asia","English"
"1994","7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-61449169209&doi=10.1080%2f10486809408568267&partnerID=40&md5=3ebbd43a06dac4b2ae0661b5aec6364a","","","English"
"2010","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-75149116525&doi=10.1016%2fj.langsci.2009.10.010&partnerID=40&md5=5fc6590f50d1b496b6318f130a98f52b","Illinois State University, Department of Sociology and Anthropology, Normal, IL 61790-4660, Campus Box 4660, United States","","English"
"2020","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85093703847&doi=10.1163%2f22118349-00901010&partnerID=40&md5=75d3525fa2801dc93154c1de44b2cc37","Bukkyō University, Kyoto, Japan","","English"
"2016","3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84973867501&doi=10.1017%2fS0021911815002107&partnerID=40&md5=4fbac558b9edec233390bd4b731e197c","Department of East Asian Studies, Princeton University, United States","","English"
"1998","20","https://www.scopus.com/inward/record.uri?eid=2-s2.0-61049213038&doi=10.1111%2fj.1531-314X.1998.tb00255.x&partnerID=40&md5=2bb954866d3063e0071e59a87513c4bb","University of California, Berkeley, CA, United States","","English"
"2022","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085365014&doi=10.1080%2f09555803.2020.1721552&partnerID=40&md5=0765eada495a8407545a6d493d1b84b5","University at Albany, State University of New York, United States","","English"
"2009","15","https://www.scopus.com/inward/record.uri?eid=2-s2.0-69549121943&doi=10.1111%2fj.1467-8519.2008.00669.x&partnerID=40&md5=68e1800f6a3804849f3e435087dc5c12","Tema Health and Society, Department of Medical and Health Sciences, Linköping University, 590 50 Linköping, Sweden","","English"
"2007","3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-60950145470&partnerID=40&md5=ecf98f9963021aa554f8dcba0eb8b2ba","Department of Religion, University of Southern California, Los Angeles, CA, United States","","English"
"2008","3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84899197665&partnerID=40&md5=0e4e3542630bed9037219999051e1f22","Truman State University, United States","","English"
"2011","12","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84895576957&partnerID=40&md5=be1bdb6be5eefc97ed6abd492b8b7282","Japan Academy, Kyoto University, Japan","","English"
"2007","14","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84899807362&doi=10.1093%2facprof%3aoso%2f9780195320930.001.0001&partnerID=40&md5=760f10d29fa9bf3eadc1fba4ec9b3b08","Graduate Theological Union, United States","","English"
"2013","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84901312248&doi=10.1353%2fjkr.2013.0009&partnerID=40&md5=4fd600cad17db178985b8680a63126ae","Department of the History of Christianity, Brite Divinity School, Texas Christian University, United States","","English"
"1997","112","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0030756088&doi=10.1080%2f074811897201877&partnerID=40&md5=bdeec7a385e43824217f161bd25b3889","School of Public Health, University of Hawaii, Honolulu, HI, United States; School of Public Health, University of Hawaii, Honolulu, HI 96822, 1960 East-West Road, United States","","English"
