"Year","Cited by","Link","Affiliations","Funding Details","Language of Original Document"
"2022","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85140554073&doi=10.4324%2f9781003127253&partnerID=40&md5=fcafae62176c5ef9d8a064cb8edade10","City University of New York, Kingsborough Community College, United States","","English"
"2022","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85137945828&doi=10.17159%2f1727-3781%2f2022%2fv25ia13879&partnerID=40&md5=3fa20cc8b627ad104c6ccb9ba76cbd8d","North-West University, South Africa","","English"
"2022","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85145410948&doi=10.1080%2f01434632.2022.2159419&partnerID=40&md5=cc5e4a78ef5f61f539b78f5f8d2ff076","School of Education, The University of Queensland, Brisbane, Australia","","English"
"2020","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85093524074&doi=10.13169%2fstatecrime.9.1.0071&partnerID=40&md5=a5af07782e86c41f5ea9ce1c479af033","Sussex University, United Kingdom","","English"
"2013","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85087264673&doi=10.4324%2f9780203864906-29&partnerID=40&md5=c3c249f5f4d936690d5b126081ffb02c","HELP University College, Kuala Lumpur, Malaysia","","English"
"2021","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85102895261&doi=10.26721%2fSPAFAJOURNAL.2021.V5.636&partnerID=40&md5=78f669729df3f1f75170d76a9c7c36c6","Batik Department, Craft Department, Faculty of Fine Art and Design, Indonesian Institute of the Arts Surakarta, Indonesia","","English"
"2016","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086196967&doi=10.4324%2f9781315570310&partnerID=40&md5=2dbcb0d3eb6f4d0d69780bd943997327","Aberystwyth University, United Kingdom","","English"
"2011","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85145726427&doi=10.1057%2f9780230306004_5&partnerID=40&md5=4f26865eda9c577fc8f0d52deea19fd4","","","English"
"2022","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85143647187&doi=10.4324%2f9781003256656-6&partnerID=40&md5=dbe797471ccb25843574729e5c7789a2","Department of Anthropology, The University of Pennsylvania, United States","","English"
"2022","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85090574540&doi=10.1037%2frel0000392&partnerID=40&md5=6b2272a9dbcf84ec7a07f3b2ec016a83","Aarhus University, Denmark; Thammasat University, Thailand","Danmarks Grundforskningsfond, DNRF","English"
"2023","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85149849837&doi=10.1007%2f978-3-031-25734-6_10&partnerID=40&md5=14ce8eb15ebb9fbbec750c8a8fe82677","Concordia University, Montreal, Canada","","English"
"2020","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086514858&doi=10.3138%2fTJT.2019-0130&partnerID=40&md5=4de2f17428305e3ceacfc0deb9651071","United Church of Canada, Toronto School of Theology, Canada","","English"
"2014","7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84897611203&doi=10.1080%2f19472498.2014.883766&partnerID=40&md5=525793df816406f4f3bf0d470c81f457","Centre for Modern Indian Studies, University of Göttingen, Göttingen, Germany","","English"
"2006","126","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84900676096&partnerID=40&md5=deb165a953bd13282170760a46a738d5","Department of Religion, Emory University, United States","","English"
"2018","17","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046751214&doi=10.1007%2fs10484-018-9391-7&partnerID=40&md5=1855218351f476f0b97201e4554ae5b5","Department of Electronics, S. S. G. M. College of Engineering, Shegaon, 444203, India; Department of Electronics, MIT College of Engineering, Pune, 411038, India","","English"
"2013","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84969494788&doi=10.2478%2fmstap-2013-0002&partnerID=40&md5=771b22ca657f44a00760e3ed687f0c68","University of Kalyani, India; Netaji Subhas Open University, India","","English"
"2018","3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85045846311&doi=10.1080%2f09515089.2017.1409888&partnerID=40&md5=4efe979ad59a6d8c20194147ad04f645","Balliol College, Oxford University, Oxford, United Kingdom","","English"
"2019","77","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062638222&doi=10.1098%2frspb.2019.0202&partnerID=40&md5=f861c929b12ec6abb9c984566ed66fb4","Department of Human Evolutionary Biology, Harvard University, Cambridge, 02138, MA, United States; LEVYNA: Laboratory for the Experimental Research of Religion, Masaryk University, Brno, 602 00, Czech Republic; Department of Human Behavior, Ecology and Culture, Max Planck Institute for Evolutionary Anthropology, Leipzig, 04103, Germany; Department of Psychology, University of Pennsylvania, Philadelphia, 6241, PA, United States; Department of Psychology, University of Auckland, Auckland, New Zealand; Department of Linguistic and Cultural Evolution, Max Planck Institute for the Science of Human History, Jena, 07745, Germany; Social Science Sub-Division, College of DuPage, Glen Ellyn, 60137, IL, United States; School of Anthropology and Museum Ethnography, United States; Wadham College, University of Oxford, Oxford, OX2 6PE, United Kingdom; Institute of Human Origins, Arizona State University, Tempe, AZ 4101, United States; Department of Anthropology, Washington University in St. Louis, St. Louis, 63130, MO, United States; School of Psychology, Victoria University of Wellington, Wellington, 6140, New Zealand; Department of Anthropology, University of California-Davis, Davis, 95616, CA, United States; Department of Anthropology, Ball State University, Muncie, 47306, IN, United States; Department of Anthropology, Montclair State University, Montclair, 07043, NJ, United States; Department of Economics and Government, Harvard University, Cambridge, 02138, MA, United States; Centre for Culture and Evolution, Brunel University London, Middlesex, UB8 3PH, United Kingdom; Department of Anthropology, University of Connecticut, Storrs, 06269, CT, United States; Department of Psychology, University of British Columbia, Vancouver, V6T 1Z4, BC, Canada","","English"
"2019","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85101460366&doi=10.1007%2f978-3-319-78030-6_71&partnerID=40&md5=19db2e33d6b9bf0f53d3b5b921b07b75","Department of Botany, University College of Science, M. L. Sukhadia University, Udaipur, India","","English"
"2002","31","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77950122325&doi=10.1080%2f02508281.2002.11081216&partnerID=40&md5=9d2cdd593d073e06942f0c56d0751578","Department of Geography, Geology, and Planning, Southwest Missouri State University, Springfield, MO, United States; Department of English, Southwest Missouri State University, Springfield, MO, United States","","English"
"2018","45","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85047249350&doi=10.1080%2f13183222.2018.1463349&partnerID=40&md5=1f581a83a3ded67c0546e461635ed0ff","Department of Media and Communications, London School of Economics and Political Science, United Kingdom","","English"
"2014","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85110883597&doi=10.4324%2f9781315779195&partnerID=40&md5=ca776f62f7e1826809a6873623c56627","University of Chester, United Kingdom","","English"
"2015","4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84937206475&doi=10.1016%2fj.tsc.2014.11.005&partnerID=40&md5=fe60108d3fe5009df013bd27dc869c2d","Department of Education, Government College University Faisalabad, Pakistan; Department of Education, The Islamia University Bahawalpur, Pakistan","","English"
"2005","10","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84899592071&partnerID=40&md5=b38e34ecb1c9e9ef28a763b4fd8f20ea","Tulane University, New Orleans, LA, United States","","English"
"2011","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85054877456&partnerID=40&md5=a921c9deca4e0423c605b326712db927","Grand Valley State University, Allendale, MI, United States; California State University, Sacramento, CA, United States","","English"
"2017","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85138935356&doi=10.4324%2f9781315545967&partnerID=40&md5=4d3f4f7b8d78aa3769cb5b825bf8cd59","James Madison University, Harrisonburg, VA, United States; GITAM University, Andhra Pradesh, Visakhapatnam, India","","English"
"2003","21","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79960719087&doi=10.1163%2f156852703322446651&partnerID=40&md5=b294b439155c1d96f9630e91aa5e3c33","Department of Classics and Religious Studies, University of Ottawa, 70 Laurier Avenue East, Ottawa, K1N 6N5, ON, Canada","","English"
"2003","81","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84900088855&partnerID=40&md5=01db6f08804dfbc7f23bdf57d96d7781","Sophia Centre for the Study of Cultural Astronomy and Astrology, Bath Spa University College, United Kingdom; Academy for Cultural and Educational Studies, London, United Kingdom; Amsterdam Center for Eurindic Studies, Netherlands; Bath Archive for Contemporary Religious Affairs, United Kingdom","","English"
"2008","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-57749125887&doi=10.1163%2f156852908X271024&partnerID=40&md5=aaa07b605965c1443de31038a3ca3ea3","Oxford, United Kingdom","","English"
"2011","23","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79951938013&doi=10.1080%2f13607863.2010.508771&partnerID=40&md5=ae0d63cd27bd19948d07b4e3aecfa3d0","Gerontological Research Programme, Faculty of Medicine, National University of Singapore, Singapore, Singapore; Department of Psychological Medicine, National University of Singapore, Singapore, Singapore; Institute of Mental Health, Ministry of Health, Singapore, Singapore","","English"
"2016","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85043316210&doi=10.1515%2fopth-2016-0030&partnerID=40&md5=89f1d2d5ad13792da4ea5c30243151b5","St. John's University, United States","","English"
"2007","7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-34447292146&doi=10.1300%2fJ377v26n02_03&partnerID=40&md5=2d80b6a9750c52f1944fbf451fe5108d","University of Houston, Houston, TX, United States; University of Houston, Seabrook, TX, United States; Social Work Registration Board, Happy Valley, Hong Kong","","English"
"2001","5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035012638&partnerID=40&md5=7da6c8e10d2c60f6ddc944e4bf7395b8","Inno Vision Communications, Encinitas, CA 92024, 169 Saxony Rd, United States","","English"
"2011","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84859256612&doi=10.2478%2fv10193-011-0028-6&partnerID=40&md5=1285936bdab19beec6fee876c39b31ce","Faculty of Art and Design, Indonesia Art Institute, Denpasar, Indonesia","","English"
"2021","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85117174039&doi=10.4324%2f9781003202783&partnerID=40&md5=576a3a51ad1638c48e5a96665b5537ac","Centre for Historical Studies, Jawaharlal Nehru University, New Delhi, India","","English"
"2021","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85105812888&doi=10.15826%2fCSP.2021.5.1.121&partnerID=40&md5=241fda4facfb6c37c3a2f6903e11beeb","Palacký University, Olomouc, Czech Republic","","English"
"2012","3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84920647318&doi=10.1093%2facprof%3aoso%2f9780195372427.001.0001&partnerID=40&md5=61e7d93e130d53e64226318f34bef339","Maryville College, United States","","English"
"2006","42","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84899326939&partnerID=40&md5=69a7477fc58bd07568f1ce2ae5c53d06","Department of Religion, St. Olaf College, United States","","English"
"2014","6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84897784525&doi=10.1080%2f02564718.2014.887620&partnerID=40&md5=2614447a7be9f5b41e0290a6f2e041d0","University of KwaZulu-Natal, South Africa","","English"
"2009","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85144462365&doi=10.4324%2f9780203939734-16&partnerID=40&md5=33a4ed94eb522d72a56b412699bae108","College of Charleston, United States","","English"
"2013","9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84885612726&doi=10.1215%2f0961754X-2281792&partnerID=40&md5=1d4033559ab153eaab83daceac1a4a06","","","English"
"2007","16","https://www.scopus.com/inward/record.uri?eid=2-s2.0-51249156094&doi=10.1177%2f001946460704400201&partnerID=40&md5=882fe019b1f46add2bddd6488b5dd7e8","Gonville and Caius College, Cambridge, United Kingdom","","English"
"2010","6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78049451919&doi=10.1353%2fecy.2010.0011&partnerID=40&md5=eb714a34fcd18d244209c8abec09f1c6","Academia Sinica, Taiwan","","English"
"2017","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85021014697&doi=10.4324%2f9781315641775&partnerID=40&md5=85b69f0e2a47d6ad3f634e984c081600","Loma Linda University, United States; Adventist University of Healthcare Sciences, Department of Health and Biomedical Sciences, Orlando, FL, United States","","English"
"2012","3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85145182428&doi=10.1057%2f9781137031716_13&partnerID=40&md5=5c5150a16a6feeac332e9e5782a28af0","","","English"
"2022","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85139219796&partnerID=40&md5=0c501694634b9d448a4ce07e88253bc0","Universitas Islam Negeri (UIN) Raden Intan Lampung, Indonesia","","English"
"2010","39","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84909587421&doi=10.4324%2f9780203844595&partnerID=40&md5=31eae54a140e628afaacdb3b9037ba94","","","English"
"2020","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85105709092&doi=10.4324%2f9781003139843&partnerID=40&md5=24ad643b046d9ecc05843bf2fa257f3b","Butler University, United States; University of Toronto, Canada","","English"
"2020","5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85097489192&doi=10.3390%2frel11070368&partnerID=40&md5=b866da5f9fe4445cf42582abb3612d74","Program in Philosophy, Ramakrishna Mission Vivekananda Educational and Research Institute, West Bengal, 711202, India","","English"
"2005","27","https://www.scopus.com/inward/record.uri?eid=2-s2.0-29144516625&doi=10.1170%2fT678&partnerID=40&md5=29b8a06f0c6accaee137fc0674a485f2","Université Louis Pasteur, UMR CNRS/ULP 7140, 67070 Strasbourg Cedex, 4, Rue Blaise Pascal, France","","English"
"2011","7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-80052053560&doi=10.3138%2fchr.92.3.429&partnerID=40&md5=0ed39fdb061009122e0abfb344d5d778","","","English"
"2010","37","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85094120975&doi=10.1515%2f9783110223569&partnerID=40&md5=97b65ff6a34004870c66f095462ff18c","University of London, United Kingdom","","English"
"2017","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85021375948&doi=10.4324%2f9781315723747&partnerID=40&md5=fe037232e43baa59028007c10fb394f4","California State University, East Bay, United States","","English"
"2013","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85145225105&doi=10.1057%2f9781137281753_6&partnerID=40&md5=4fc9bafe57c3334cb0b32694412e3f73","","","English"
"2013","38","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84904923231&doi=10.4324%2f9780203071786&partnerID=40&md5=498702d0eea97c357ab30a07b92c15fe","Salisbury University, MD, United States; New York University, United States; Institute of Advanced Study, Jawaharlal Nehru University, New Delhi, India","","English"
"1998","13","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064408438&doi=10.1163%2f1568527981562131&partnerID=40&md5=000b78b335660944dbda8a8677a16dfe","Wolfson College, GB-Oxford, OX26UD, United Kingdom","","English"
"2013","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84879525504&partnerID=40&md5=5f7c93b128beef2b2e435a26d8b3549b","Department of Environmental Resources Management, Chia Nan University of Pharmacy and Science, Taiwan; Graduate Institute of Environmental Education, National Taiwan Normal University, Center of Environmental Safety and Hygiene, Taipei, 11677, 88, Ting-jou Road, Taiwan","","English"
"2005","9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-22144469066&doi=10.1080%2f13183222.2005.11008886&partnerID=40&md5=87fc20904cd6b44e3fd773d70bd22d46","Minnesota State University, Moorhead, MN, United States","","English"
"2020","19","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061567541&doi=10.1111%2fijcs.12512&partnerID=40&md5=0e68c549ce1b4d3bdd7f7ee09966e48b","Marketing, College of Business, University of Wyoming, Laramie, WY, United States","","English"
"2005","31","https://www.scopus.com/inward/record.uri?eid=2-s2.0-30444455770&doi=10.1080%2f02691720500084325&partnerID=40&md5=03cd8d3ecc6f83015425e6b6a1c66865","Department of Romance Studies, Institute for Global Studies in Humanities, Duke University, Durham, NC 27708-0413, United States","","English"
"2021","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85133094004&doi=10.4324%2f9781003152873-2&partnerID=40&md5=569071ba050bdb423b067d3d017087f9","","","English"
"2023","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85149957189&doi=10.1007%2fs10943-023-01782-y&partnerID=40&md5=5bf80e23f790b91c319b11305ada3654","Department of Nursing, Sakarya University, Sakarya, Serdivan, Turkey; Department of Adaptation Physiology, Tottori University, Yonago, Japan; Anchor Care and Education, London, United Kingdom; Universidad Autonoma Ciudad Juárez, Ciudad Juárez, Mexico; Department of Psychology, Jyoti Nivas College Autonomous, Bangalore, India; Institute of Child Health, College of Medicine, University of Ibadan, Oyo State, Ibadan, Nigeria; Anaesthesiology, Medical Teaching Institution, Bacha Khan Medical College BKMC, Maran, Pakistan; Faculty of Management, Tribhuvan University, Bagmati Province, Kathmandu, Nepal; Management, Economy, Finance, Catholıc Unıversıty of Madagascar, Antananarivo, Madagascar; Faculty of Theology, Sakarya University, Serdiven, Turkey; Ankara University Faculty of Dentıstry, Ankara, Turkey; Vocational School of Health Services, Agri Ibrahim Cecen University School of Health, Agri, Turkey; Department of Midwifery, Agri Ibrahim Cecen University, Agri, Turkey; Department of Nursing, Hakkari University, Hakkari, Turkey; Department of Midwifery, Sakarya University, Serdiven, Turkey","","English"
"2019","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85121090292&partnerID=40&md5=7104c9958be42ddea9ef5832b24ca586","PO. Box 1624, Lakeville, 06039, CT, United States","","English"
"2019","7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060186246&doi=10.1159%2f000487067&partnerID=40&md5=a5464f5cb83f0cc471ea257466305c26","Biomedical Engineering Group, Department of Applied Mechanics, IIT Madras, Chennai, India","U.S. National Library of Medicine","English"
"2020","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85096530065&doi=10.4324%2f9780367809225&partnerID=40&md5=d0a5771fcff6498cfa3804173d04ad5b","University of Genoa, Italy; Catholic University Eichstaett, Ingolstadt, Germany; Catholic University Eichstaett-Ingolstadt, Germany; Center for Advanced Studies of Eurac Research, Bolzano, Italy","","English"
"2013","6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84945130910&doi=10.4018%2f978-1-4666-4745-9.ch014&partnerID=40&md5=7c4f7e70623305c22e148c4e2a3ea3ab","Argosy University, Atlanta, GA, United States","","English"
"2021","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85102959642&doi=10.3390%2frel12030178&partnerID=40&md5=d279b2b627105c3900b355f893843fe4","Faculty of Religion and Theology, Vrije Universiteit Amsterdam, Amsterdam, 1081 HV, Netherlands; Department of the Centre for Church and Mission in the West, Theological University, Kampen, 8261 GS, Netherlands; Faculty of Theology, University of Helsinki, Helsinki, 00014, Finland","","English"
"2014","3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84907844016&doi=10.1080%2f02666030.2014.962317&partnerID=40&md5=420515247670d2c45009b5c4404593d2","Cornell Institute of Archaeology and Material Studies (CIAMS), Cornell University, United States","Museum of Anthropology; Trehan Foundation; National Science Foundation, NSF, (1038445); Horace H. Rackham School of Graduate Studies, University of Michigan; University of Michigan, U-M","English"
"2019","5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85058567645&doi=10.1177%2f0971685818805328&partnerID=40&md5=16012dda96020171478a4f8376bc062d","Faculty of Divinity, University of Cambridge, Cambridge, United Kingdom","","English"
"2007","21","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84918861663&doi=10.4324%2f9780203029640&partnerID=40&md5=16d31df83c7bbf30fe94cd5ddd370182","Department of the Study of Religions, School of Oriental and African Studies, University of London, United Kingdom","","English"
"2001","27","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035256230&doi=10.1017%2fS0038038501000025&partnerID=40&md5=466481762a2e19c2f4a85d7c3cd01813","Department of Sociology, University of Reading, Reading, RG6 6AA, United Kingdom","","English"
"2020","5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85090192907&doi=10.3390%2frel11090437&partnerID=40&md5=a53ffe7f6707c5071d458430d9d2568a","Indiana University Lilly Family School of Philanthropy, IUPUI, Indianapolis, 46202, IN, United States","Templeton Religion Trust of Nassau, (TRT0118); University of Notre Dame, ND, (262164IUPUI)","English"
"2022","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85141697055&doi=10.4324%2f9781003300915&partnerID=40&md5=c02aa7406ef6ee438fdd4e679515b70f","Department of Archaeology and Ancient History, Uppsala University, Sweden; Department of Archaeology and Ancient History, Uppsala University, Sweden","","English"
"2022","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85132700604&doi=10.1080%2f1612197X.2022.2090986&partnerID=40&md5=94a2203e9b87eaec9658f9eab561319e","Centre for Sport and Exercise Sciences, Universiti Malaya, Kuala Lumpur, Malaysia; Department of Social and Preventive Medicine, Faculty of Medicine, Universiti Malaya, Kuala Lumpur, Malaysia","","English"
"2006","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84897296771&partnerID=40&md5=383f9ea52c7297b8726816a4527405cc","Department of Religious Studies, Southwest Missouri State University, United States","","English"
"1997","29","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0347683717&partnerID=40&md5=1af20c9209076738f7f2025acadf55e3","","","English"
"2015","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84958947038&doi=10.4018%2f978-1-4666-8195-8.ch073&partnerID=40&md5=efe4aae470092ccc6ddf4aa705795787","Argosy University, United States","","English"
"2016","9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84966650009&doi=10.1017%2fals.2016.5&partnerID=40&md5=8fc89b50e1999dcf9371d0a3be1cb4d1","Law Faculty, University of New South Wales, Australia","","English"
"2010","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84903997878&partnerID=40&md5=c8372dcedbb0c4ad56975dd5b59683ac","Uniwersytet Warszawski, Wydział Geografii i Studiów Regionalnych, Zakład Geografii Regionalnej, Poland","","Polish"
"2015","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84948169363&partnerID=40&md5=43b3b58986b0bee8082ba63d2fb0f58a","Ovidius University, Aleea Universității nr. 1 Corp A, Constanța, Romania","","English"
"2020","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85092510645&doi=10.3390%2frel11100511&partnerID=40&md5=6b957e00deaf4404e19cddcd5a6c35bc","LaGuardia Community College of the City University of New York, 31-10 Thomson Ave, Long Island City, 11101, NY, United States","","English"
"2021","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85107534195&doi=10.5840%2fjrv202142588&partnerID=40&md5=c11a7de38ec35b5d847847960371d054","DAV University, Jalandhar, India","","English"
"2013","12","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84885048247&doi=10.1080%2f1369118X.2012.735251&partnerID=40&md5=dcd2752b3ab2b51c969be2519a2c4df8","University of Bolton, Bolton, BL3 5AB, Deane Road, United Kingdom; Multimedia University, Persiaran Multimedia, 63100, Cyberjaya, Selangor, Malaysia; Wee Kim Wee School of Communication and Information, Nanyang Technological University, 639798, 50 Nanyang Avenue, Singapore","","English"
"2013","4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85014376917&doi=10.1057%2f9781137318343_10&partnerID=40&md5=02c25d4876ec41cb0dd1c409a603f1fe","Nepā School of Social Science and Humanities, Kathmandu, Nepal","","English"
"2014","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84919627560&doi=10.7592%2fFEJF2014.59.radulovic&partnerID=40&md5=e5aa16795b5119e610ff630f4bf5d9ba","Department of Serbian Literature and South Slavic Literatures, University of Belgrade, Serbia","","English"
"2018","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059528490&doi=10.1558%2firn.37050&partnerID=40&md5=9ec3ab379596e34f51e2fa2b75b90268","Chuo University, 742-1 Higashinakano, Hachioji-shi, Bld. 11, Tokyo, 192-0393, Japan","Japan Society for the Promotion of Science, JSPS, (16K02004)","English"
"2016","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85026405595&doi=10.4324%2f9781315608860&partnerID=40&md5=0f331808e2a926f7295a1367558d2b93","University of Edinburgh, United Kingdom","","English"
"1986","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84979437815&doi=10.1111%2fj.1467-971X.1986.tb00728.x&partnerID=40&md5=371a79adc9651ba98d21d012142a9a2e","The Literary Criterion Centre for English Studies and Indigenous Arts, Dhvanyaloka, Mysore, India","","English"
"2000","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0347308236&partnerID=40&md5=2c2fa41685664e88fe5859bc63e047e6","Inst. of Social Sciences Ivo Pilar, Zagreb, Croatia; Inst. Drustvenih Znanosti Ivo Pilar, 10000 Zagreb, Marulićev trg 19, Croatia","","Croatian"
"2013","5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84893357807&doi=10.1558%2frosa.v7i1-3.230&partnerID=40&md5=30a0821792d7fb6489dcb7a330776b51","Elon University, Elon, NC 27244, 2340 Campus Box, United States","","English"
"2001","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85023688329&doi=10.1300%2fJ120v34n71_09&partnerID=40&md5=7c0408c5599913f54700d50567d09ae1","Lakeville, CT 06039, P.O. Box 1624, United States","","English"
"2020","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85093687894&doi=10.1177%2f0141778920944530&partnerID=40&md5=599236532e199ad486ed17d41951accc","","","English"
"1990","16","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84981886792&doi=10.1525%2fae.1990.17.3.02a00050&partnerID=40&md5=efe037a81a9e6e583502c20b52011d1c","University of Canterbury, New Zealand","","English"
"2020","3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85112860632&doi=10.1007%2f978-3-030-52455-5&partnerID=40&md5=534492ab1c1ffc8474f6b7e348643a04","Department of Humanities and Social Sciences, Indian Institute of Technology Kharagpur, Kharagpur, West Bengal, India","","English"
"2011","8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84940572053&partnerID=40&md5=211218f2b8be1cbefaffca738e4da50d","School of Divinity, University of Edinburgh, United Kingdom","","English"
"2018","49","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85044792024&doi=10.1093%2fjel%2feqx026&partnerID=40&md5=38875469a0d0f88a616a359b577350f9","Centre for Resources, Energy and Environment Law, Melbourne Law School, University of Melbourne, Australia","","English"
"2012","58","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84919967591&doi=10.1093%2facprof%3aoso%2f9780195672442.001.0001&partnerID=40&md5=8253e5b4764dcbdf5253cef51085f448","Department of History, University of California, Los Angeles, United States","","English"
"2022","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85106292791&doi=10.1108%2fIJSSP-10-2020-0479&partnerID=40&md5=f74214bfc12a1f9946de4fb238bf5be1","Business Admin, College of Business, Winona State University, Winona, MN, United States; Department of Management, Université Laval, Québec City, Canada","","English"
"2006","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-51249136334&doi=10.1080%2f09584930701330014&partnerID=40&md5=fb247828a740e312ab717395a7d2c0e5","Department of History, School of Oriental and African Studies (SOAS), London, WC1H 0XG, Thornhaugh Street, Russell Square, United Kingdom","","English"
"2019","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062833113&doi=10.3390%2frel10020110&partnerID=40&md5=181e75de68065d533168f72a32c97f81","Department of Religious Studies, Missouri State University, 901 South National Avenue, Springfield, 65897, MO, United States","","English"
"2017","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85144103180&doi=10.4324%2f9781351391757&partnerID=40&md5=0c075617c968d46bc1af9f7755d0bc72","Universitat Pompeu Fabra, Spain; Universit Cattolica del Sacro Cuore, Milan, Italy","","English"
