"Year","Cited by","Link","Affiliations","Funding Details","Language of Original Document"
"2018","3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056587675&doi=10.1163%2f9789004336599_004&partnerID=40&md5=54d9c8ccc49945fb4d0ab1dadbbb9f7a","","","English"
"1955","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77958402704&doi=10.1093%2fjts%2fVI.2.243&partnerID=40&md5=8baee8964879e949d512ce8a8ec794ca","","","English"
"2019","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85113150141&doi=10.1163%2f9789004399549_006&partnerID=40&md5=256f085fc8d71cbe7c29efce5295a3ba","","","English"
"2012","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103666889&partnerID=40&md5=31278f361ef5cc55b211a08c0769663b","","","English"
"2000","4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79958333897&doi=10.1006%2freli.1999.0240&partnerID=40&md5=565577c7032d4b94355305916cd7545d","Faculty of Religious Studies, McGill University, Montreal, QC, H3A 2A7, Canada","","English"
"2020","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85099475773&doi=10.46586%2fER.11.2020.8745&partnerID=40&md5=4cb1bda599e81adf8388d706316a2683","CNRS, Paris, France; Sapienza University of Rome, Italy","","English"
"2020","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85146446159&doi=10.1163%2f2451859X-12340093&partnerID=40&md5=631d641f746b0321fe7d5b80fe4314e0","Northern Arizona University, United States","","English"
"1957","14","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84974903675&doi=10.1179%2famb.1957.6.2.86&partnerID=40&md5=2b5da161506aaca1bbcc65322d5eb72d","","","English"
"2020","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85090384931&doi=10.1080%2f00094633.2020.1783159&partnerID=40&md5=adac234ca1724203770bc22d351196d6","Changjiang Professor of History at the Department of History of Peking University, China","","English"
"1902","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84964919753&doi=10.1017%2fS0035869X00029257&partnerID=40&md5=42c2a3cf2a9f27e87a6eff0a83b56149","","","English"
"1935","3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77958423300&doi=10.1093%2fjts%2fos-XXXVI.141.45&partnerID=40&md5=24dc15a46a2ad5264e950ecf97e266c4","","","English"
"1913","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84973940443&doi=10.1017%2fS0035869X00044063&partnerID=40&md5=1194bf91568484d43988ca861259bbe1","","","French"
"1959","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84958479134&doi=10.1017%2fS0028688500001302&partnerID=40&md5=b2f5b3aab09c05a2691f314ecdbd7587","","","English"
"2004","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-66649095108&partnerID=40&md5=435d40f2435d6bdc3be6ad702591a627","0165 Erasmusrand, P.O. Box 65261, South Africa; Department of Ecclesiology, Faculty of Theology, University of the Free State, South Africa","","French"
"2008","4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84882860332&doi=10.1163%2fej.9789004167223.i-578&partnerID=40&md5=8f9daa7af3fc97b2e54a811737dd59f8","Duke University, United States","","English"
"2020","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85096311782&doi=10.1163%2f9789004441712_005&partnerID=40&md5=d1fab8db8af6703c30faa1df4fc6ed48","","","English"
"1982","11","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84988183179&doi=10.1111%2fj.1467-9809.1982.tb00616.x&partnerID=40&md5=7ec91f050efa0b220df3916956bcbbae","Department of Religion, Carleton University","","English"
"2011","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79954442971&doi=10.1080%2f13534645.2011.559355&partnerID=40&md5=38125909b23630942d159b7f35d0ade5","University of London, United Kingdom","","English"
"2019","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072157717&doi=10.15382%2fsturI201984.67-76&partnerID=40&md5=9f8a93d862d1d37e812ebe9d63b6d457","Department of Philosophy and Theology, Lugansk National University, 20A Kvartal Molodyozhnyi, Lugansk, 91034, Ukraine","","Russian"
"2015","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84958985202&doi=10.2143%2fAUG.65.1.3120229&partnerID=40&md5=1f023d305700c1ae8d5453a508e3361e","","","English"
"2006","5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-43249155781&doi=10.1111%2fj.1468-0025.2006.00337.x&partnerID=40&md5=64e97429efba67dc2a3c8f0e28a5dff6","Department of Theology, University of Notre Dame, Notre Dame, IN, 46556, 130 Malloy Hall, United States","","English"
"1963","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84958478729&doi=10.1017%2fS0028688500002666&partnerID=40&md5=a34480bef97abd3613c942a7c7780f50","","","English"
"2009","5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85006073687&doi=10.1163%2fej.9789004172852.i-286.24&partnerID=40&md5=09a0b9c7fcb3b8d09c2e7964b92f7cf0","Bloomington, United States","","English"
"2005","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-61049370832&partnerID=40&md5=e720346ddec600d3ad81571e68f9bf52","","","English"
"2020","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85120670756&doi=10.1163%2f2451859X-12340076&partnerID=40&md5=b5e7e298a1a427571ccf97241fd54cc7","University of Groningen, Netherlands","","English"
"2007","3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-66849101798&partnerID=40&md5=3a8c1043dbda5e504ad7495c7b05f15e","Brunel University, West London, United Kingdom","","English"
"2015","4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042856103&doi=10.1515%2fopth-2015-0016&partnerID=40&md5=6bfa5368a7c3efd1ac65dda5da2afbce","Osaka University, Japan","","English"
"2013","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84872591268&doi=10.1017%2fS0036930612000294&partnerID=40&md5=7a4272318b9fa182a44530e099619110","University of Tübingen, 72076 Tübingen, Liebermeisterstrasse 12, Germany","","English"
"2015","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103793274&doi=10.1163%2f9789004289123_022&partnerID=40&md5=855db99f97916fc2f079ba8c6e6ed282","","","English"
"2020","3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064530412&doi=10.1177%2f0191453719839455&partnerID=40&md5=27121a0b1aceb465d4cfdeb7c44a6f50","University of Pisa, Italy","","English"
"2011","6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78650653075&doi=10.1177%2f0146107910393144&partnerID=40&md5=9dcea98844e7b6d0e9f146dfeca63c32","Jerusalem 91391, P.O.Box 39213, Israel","","English"
"2005","4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84983246809&doi=10.1163%2f157430106776241169&partnerID=40&md5=0cd15a43e6bf0f3678d068d9cbd45a37","Department of Religion and Culture, Wilfrid Laurier University, Waterloo, ON, Canada; Department of New Testament, University of South Africa, P.O. Box 392, Pretoria, 0003, South Africa","","English"
"2012","3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84940489951&partnerID=40&md5=f3b3d2e8f6434a7d153ec0d3e1505b60","Louisiana State University, United States","","English"
"2011","8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84939147340&partnerID=40&md5=7285f6fde9170a0913a7e7a2f74a5dd1","Kekelidze Institute of Manuscripts, Tbilisi, Georgia; University of Oklahoma, United States","","English"
"2021","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85111249141&partnerID=40&md5=bf865a072fca452d5d15c2760c55e929","","","Spanish"
"2016","5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84962148665&doi=10.1353%2fearl.2016.0005&partnerID=40&md5=12dde2b8303695cbd377a1749142551a","Free University of Berlin, Germany","","English"
"1980","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84973222437&doi=10.1177%2f002114008004700203&partnerID=40&md5=2bdd2104256b1b41003e9a6091324ee3","","","English"
"2020","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075394777&doi=10.1177%2f0008429819884468&partnerID=40&md5=4e9837508f8b2f8548675073f72f99d8","University of Washington, Seattle, WA, United States","","English"
"2022","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85145324643&doi=10.1163%2f15743012-bja10039&partnerID=40&md5=f687f77f5c90460e0e55ce3d5b4e8b8b","Faculty of Theology and Religion, University of Pretoria, Pretoria, South Africa","","English"
"1961","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84946272037&doi=10.1080%2f00393386108599820&partnerID=40&md5=b4a86afe9d5c7b3eae9cdd56beb0cc34","University of Aarhus, Denmark","","English"
"2015","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84930060366&doi=10.1558%2frsth.v34i1.17784&partnerID=40&md5=b2426aea9312829d151e18f7a1af23c7","Australia National University, Australia","","English"
"2002","51","https://www.scopus.com/inward/record.uri?eid=2-s2.0-62449089903&doi=10.1017%2fs0041977x02000010&partnerID=40&md5=a6d0a69bf659d63be2667713e339f2db","School of Oriental and African Studies","","English"
"1977","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84948357316&doi=10.1515%2fzntw.1977.68.3-4.293&partnerID=40&md5=2ff5c60073af8ba19426ed2a7c96e066","Dept. of Religious Studies Yale University, New Haven Connecticut 06520, United States","Yale University","English"
"2022","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85139799998&doi=10.18848%2f2327-7912%2fCGP%2fv20i02%2f1-15&partnerID=40&md5=865d73563b95fb761b9168c4cb24c4fb","Sousse University, Tunisia","","English"
"1988","9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-80054218816&doi=10.1524%2faofo.1988.15.12.201&partnerID=40&md5=d7687d3acdfbc13d604d8e0c1d017038","","","English"
"1927","11","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84958443555&doi=10.1017%2fS0017816000000377&partnerID=40&md5=a1fd792e25779c1e3dcf4b17c162afac","University of Rome, Italy","","English"
"2013","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84967163615&partnerID=40&md5=a454023a3841e9f457d460acca9b1ae0","English Department, University of Central Florida, United States","","English"
"1981","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84971793595&doi=10.1017%2fS0022046900031456&partnerID=40&md5=5b0c729c0f2d1ba05d14f3b21fb71caf","","","English"
"2013","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84908302969&partnerID=40&md5=01046d2a6dd916b0535b1aaff9dd6ced","School of Arts and Humanites, Department of Theology and Religious Studies, Centre for Hellenic Studies, 22 Kingsway, London, WC2B 6NR, United Kingdom","","English"
"2015","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85043351251&doi=10.1515%2fopth-2015-0034&partnerID=40&md5=274e5b62c10a43e14d5d0f6d76857039","University of North Carolina, Charlotte, United States","","English"
"2002","17","https://www.scopus.com/inward/record.uri?eid=2-s2.0-35348851510&doi=10.1163%2f157007202760235409&partnerID=40&md5=bc8eb40be8b7ce316e72234685fe1972","","","English"
"2008","28","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79957226406&doi=10.1163%2f157007208X316910&partnerID=40&md5=7c658802fb91fc287d1ac4f404616a9c","Faculty of Theology and Faculty of Religious Studies, University of Nijmegen, Netherlands; Faculty of Theology, University of Pretoria, South Africa","National Research Foundation of the Republic of South Africa; Universiteit Stellenbosch, US","English"
"1954","3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77953160042&doi=10.1017%2fS0028688500003660&partnerID=40&md5=9c4dbf95fb23bbb2fbcb477f1fd24606","","","English"
"2020","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85101668667&doi=10.46553%2fprudentia.aniversario.2020.pp.31-46&partnerID=40&md5=24461927fc09a91329d903020525f3a8","Universidad Católica Argentina, Argentina","","Spanish"
"2008","3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-53449102121&doi=10.1556%2fAOrient.61.2008.3.1&partnerID=40&md5=95d449cad9983af95786ff45e056c56d","University of Oxford, United Kingdom; Budapest H-1066, Teréz krt. 18, Hungary","","French"
"2016","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84978174568&partnerID=40&md5=e0f97cdf7bbf3356a922b7b9a8ae207e","","","English"
"2017","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85021910172&partnerID=40&md5=51881e7148aaf54f56c7c52b2f215a88","Sveučilišta u Zagrebu, Katolički Bogoslovni Fakultet, Croatia","","Croatian"
"2012","4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84859467029&doi=10.1163%2f160984912X13309560273975&partnerID=40&md5=5556f0f23cf3ef31c2e754eb9b5a2d1d","Berlin-Brandenburgische Akademie der Wissenschaften, Berlin, Germany","","English"
"2018","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85044181812&doi=10.1163%2f15700720-12341333&partnerID=40&md5=6a000d0f2db8d61c18357c7cc3c08cab","University of Pretoria, New Zealand","","English"
"2016","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84978285918&partnerID=40&md5=ec0a41f65b71885d5ac83434ea1e34b1","Department of Theology, Aarhus University, Denmark","","English"
"2016","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85032294949&doi=10.7771%2f1481-4374.2997&partnerID=40&md5=62344438d570050b2afd8d1ff1894fa7","Jagiellonian University, Poland","Jagiellonian University","English"
"1981","5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-58149408116&doi=10.1016%2fS0048-721X%2881%2980028-0&partnerID=40&md5=4d36d7a881f727b448797065748c1a5f","Department of Theology, University of Kent, Canterbury, Kent CT2 7NX England, United Kingdom","","English"
"1975","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84972053843&doi=10.1017%2fS0034412500008192&partnerID=40&md5=6b81ff19c3bad3f4b09534c6e4b16fa1","Kings College, University of London, United Kingdom","","English"
"1990","13","https://www.scopus.com/inward/record.uri?eid=2-s2.0-34447145768&doi=10.1093%2fjts%2f41.1.26&partnerID=40&md5=45397063059af798e120fd9e2eb58f77","","","English"
"2005","19","https://www.scopus.com/inward/record.uri?eid=2-s2.0-34347311587&doi=10.1093%2fcq%2fbmi020&partnerID=40&md5=340514f5ebd1ae9f00e370a1f581298d","University of California, Santa Barbara, United States","","English"
"2020","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063916679&doi=10.1163%2f15700682-12341464&partnerID=40&md5=768cf34ac148a636bf2cc92235506844","Open University, Milton Keynes, MK7 6AA, United Kingdom","","English"
"2019","3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84965118402&doi=10.1515%2f9783110826135-005&partnerID=40&md5=88a9fe4c09fe50ec8d801041ee2cd416","Groningen, Netherlands","","English"
"2013","4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84961717907&doi=10.1163%2f9789004242913_012&partnerID=40&md5=7923c197c13ecb826a9957b36d0e9154","","","English"
"2019","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061055993&doi=10.1353%2fjhi.2019.0004&partnerID=40&md5=8134207aae5366d3f8cbe4ae4ee62663","Zentrum für Literatur-und Kulturforschung, Berlin, Germany","","English"
"1978","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84973973961&doi=10.1017%2fS000305540015957X&partnerID=40&md5=b7b8b51ef15e19c60994ed7e1f68e5f1","Marquette University, United States","","English"
"2016","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086544521&partnerID=40&md5=be4fc0d2c12ec488bea50cf94173cf3d","University of Groningen, Netherlands","","English"
"2009","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84924084538&doi=10.1093%2foxfordhb%2f9780199271566.003.0011&partnerID=40&md5=5bf4c65fedf73795e3786eed909901b5","University of Helsinki, Finland","","English"
"2008","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70449879795&partnerID=40&md5=93312f3f46831de042161994e4e36ef1","Northwest Missouri State University","","English"
"2001","4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064385850&doi=10.1163%2f156852701317092896&partnerID=40&md5=3642bfac0022532d4ea7a27d37f12316","Cattedra di Religioni Del Mondo Classico, Dipartimento di Studi Tardo-antichi, Medievali e Umanistici, Facoltà di Lettere e Filoso, Università di Messina, Via dei Verdi 60, Messina, 98100, Italy","","English"
"2015","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103782592&doi=10.1163%2f9789004289123_005&partnerID=40&md5=9b58238a9a342bd609b04ffb5e7d9d81","","","English"
"2003","26","https://www.scopus.com/inward/record.uri?eid=2-s2.0-1642295093&doi=10.2307%2f3654224&partnerID=40&md5=6120d43f2b0ec199d9e54642ecfbf2c6","University of Chicago, United States","","English"
"2012","5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84859262725&doi=10.1177%2f0191453710389451&partnerID=40&md5=2be30be1a81ab45381472c006cf4aabf","Scuola Superiore Sant'Anna, Pisa, Fossano, CN 12045, viale Regina Elena 25, Italy","","English"
"2019","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065963391&doi=10.1080%2f1462317X.2019.1618597&partnerID=40&md5=b939ea79f7c1b363a490fcc039b870bd","College of Business, Government and Law, Flinders University, Adelaide, Australia","","English"
"2012","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84899868480&partnerID=40&md5=1404963414d2860e07547d30b3ee784c","École Pratique des Hautes Études-Sciences Religieuses, France","National Institute of General Medical Sciences, NIGMS, (R01GM058560, RC2GM092602)","Italian"
"2022","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85140582957&doi=10.3390%2frel13100949&partnerID=40&md5=153ca2345dbc407a76fac76de0c97a81","Department of Comparative Religion, Hebrew University of Jerusalem, Mount Scopus, Jerusalem, 9190501, Israel","","English"
"2008","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-61949210257&doi=10.3917%2flitt.152.0119&partnerID=40&md5=c37cea86591d2ffaa0486bf642b95b2e","Université Paris 4 Sorbonne","","French"
"2011","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79958819802&partnerID=40&md5=b7906aff11bd4165e0a470398f7aebbf","Literary Amd Culture Criticism, Department of Literary Criticism, Academy of Arts, Cairo, Egypt","","English"
"2005","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-67649889147&doi=10.2143%2fmus.118.1.616482&partnerID=40&md5=a0984b40bab5515c203288ee035dc3b9","Université Catholique de Louvain, Institut Orientaliste, B-1348 Louvain-la-Neuve, Place Blaise Pascal, 1, Belgium","","French"
